_id,YEAR,MONTH,DISTRICT,PRECIPITATION,SURFACE_PRESSURE,HUMIDITY_AT_2M,RELATIVE_HUMIDITY_2M,TEMP_2M,WET_BULB_TEMP_2M,TEMP_2M_MAX,TEMP_2M_MIN,SURFACE_TEMP,WIND_SPEED_10M,WIND_SPEED_10M_MAX,WIND_SPEED_10M_MIN
27796,1996,4,Taplejung,9.94,79.96,4.25,29.11,16.07,-3.18,23.57,9.33,16.36,2.8,5.94,0.53
27797,1996,5,Taplejung,47.28,79.83,8.23,48.7,18.62,6.72,24.9,12.48,19.81,2.59,5.58,0.4
27798,1996,6,Taplejung,103.68,79.75,12.65,71.05,19.45,13.42,24.27,15.41,21.23,2.64,5.44,0.4
27799,1996,7,Taplejung,233.19,79.6,14.78,86.26,18.84,15.91,22.56,15.94,19.83,2.39,4.65,0.59
27800,1996,8,Taplejung,159.64,79.81,14.6,87.75,18.39,15.74,22.14,15.38,19.17,2.26,4.59,0.46
27801,1996,9,Taplejung,66.87,79.9,13.26,85.35,17.33,14.23,21.51,14.11,17.87,1.96,4.18,0.44
27802,1996,10,Taplejung,23.2,80.18,9.82,75.39,14.57,9.47,19.59,11.01,14.54,1.8,4.16,0.24
27803,1996,11,Taplejung,0.05,80.18,5.04,49.47,10.68,-0.19,17.57,6.26,8.65,1.79,4.31,0.25
27804,1996,12,Taplejung,0,80.28,2.87,34.32,8.07,-7.15,15.48,3.71,4.78,1.68,4.05,0.26
27805,1997,1,Taplejung,3.6,80.11,2.51,36.58,5.43,-8.59,12.58,0.9,3.22,1.88,4.73,0.3
27806,1997,2,Taplejung,1.25,79.88,2.39,33.08,5.94,-9.03,13.64,0.27,4.92,2.26,5.58,0.34
27807,1997,3,Taplejung,15.3,80.07,3.06,27.79,11.93,-6.47,19.61,5.83,11.52,2.64,5.87,0.39
27808,1997,4,Taplejung,58.09,80.1,6.41,53.68,13.27,3.09,19.45,7.92,13.9,2.41,5.2,0.46
27809,1997,5,Taplejung,32.87,79.87,6.94,44.3,17.66,3.96,24.11,11.43,18.6,2.72,5.8,0.4
27810,1997,6,Taplejung,102.26,79.67,11.8,64.3,19.94,12.3,25.34,15.16,21.76,2.83,5.68,0.52
27811,1997,7,Taplejung,271.09,79.59,15.17,86.08,19.26,16.3,23.18,16.21,20.29,2.36,4.75,0.5
27812,1997,8,Taplejung,138.65,79.78,14.75,87.02,18.67,15.87,22.43,15.67,19.32,2.3,4.61,0.5
27813,1997,9,Taplejung,111.49,80.05,13.46,88.67,16.95,14.43,20.79,14.15,17.55,2.05,4.24,0.42
27814,1997,10,Taplejung,3.37,80.41,8.61,73.28,13.05,7.56,18.19,9.37,12.78,1.77,4.07,0.22
27815,1997,11,Taplejung,0.99,80.36,5.99,60.81,10.36,2.22,16.61,6.34,9.17,1.75,4.33,0.28
27816,1997,12,Taplejung,16.66,80.28,4.14,54.37,6.57,-3.03,13.07,2.56,4.41,1.6,4.1,0.23
27817,1998,1,Taplejung,0.24,80.13,2.9,41.02,5.47,-7.21,12.84,0.78,3.26,1.79,4.67,0.27
27818,1998,2,Taplejung,1.61,80.16,3.23,38.15,8.11,-5.82,15.62,2.98,6.93,2.21,5.46,0.31
27819,1998,3,Taplejung,46.11,80.05,3.93,39.91,10.49,-3.57,17.79,4.8,10.22,2.48,5.91,0.34
27820,1998,4,Taplejung,53.36,80.12,6.66,49.01,15.27,3.36,22.17,9.5,15.54,2.57,5.69,0.51
27821,1998,5,Taplejung,38.81,79.95,10.5,61.65,18.8,10.44,24.58,13.62,20.21,2.55,5.31,0.42
27822,1998,6,Taplejung,105.18,79.7,13.31,71.28,20.28,14.03,25.3,15.9,21.88,2.56,5.16,0.48
27823,1998,7,Taplejung,232.11,79.65,15.57,88.71,19.21,16.75,22.76,16.45,20.2,2.62,4.86,0.85
27824,1998,8,Taplejung,229.74,79.85,15.26,90.85,18.55,16.48,21.91,15.89,19.28,2.29,4.44,0.62
27825,1998,9,Taplejung,97.78,80.08,13.87,87.1,17.75,14.92,21.77,14.67,18.14,1.96,4.05,0.45
27826,1998,10,Taplejung,69.06,80.18,11.73,83.38,15.71,12.05,20.45,12.43,15.73,1.78,3.99,0.34
27827,1998,11,Taplejung,1.83,80.28,7.09,63.81,12.21,4.2,18.08,8.44,10.41,1.64,3.7,0.26
27828,1998,12,Taplejung,0.07,80.32,3.85,44.9,8.42,-3.94,15.23,4.44,5.49,1.73,3.86,0.32
27829,1999,1,Taplejung,0.43,80.09,2.97,39.23,6.64,-6.84,13.87,2.15,4.17,1.83,4.43,0.32
27830,1999,2,Taplejung,7.96,80.32,3.37,32.88,11.06,-5.02,18.58,6.2,9.28,2.15,5.01,0.45
27831,1999,3,Taplejung,3.52,79.81,2.45,20.41,13.18,-8.82,21.47,6.92,12,2.69,6.19,0.49
27832,1999,4,Taplejung,16.89,79.91,4.57,29.33,17.37,-2.12,25.09,10.65,17.19,2.68,5.59,0.53
27833,1999,5,Taplejung,86.75,79.73,10.74,64.43,18.4,10.55,24.07,13.34,19.92,2.59,5.32,0.5
27834,1999,6,Taplejung,102.1,79.66,12.92,71.56,19.68,13.53,24.63,15.45,21.3,2.64,5.28,0.49
27835,1999,7,Taplejung,155.55,79.55,14.82,85.01,19.09,15.95,23.07,15.98,20.2,2.57,4.94,0.62
27836,1999,8,Taplejung,249.36,79.73,14.69,87.2,18.58,15.83,22.52,15.52,19.54,2.39,4.67,0.56
27837,1999,9,Taplejung,78.82,80,13.61,87.1,17.42,14.63,21.5,14.32,17.95,2.08,4.38,0.48
27838,1999,10,Taplejung,70.09,80.18,10.31,78.26,14.75,9.89,19.84,11.16,14.28,1.86,4,0.36
27839,1999,11,Taplejung,0.2,80.27,5.92,57.12,10.98,1.56,17.24,7.16,8.87,1.67,4,0.23
27840,1999,12,Taplejung,0.42,80.3,4.35,53.03,7.79,-2.27,14.39,3.84,5.4,1.73,4.07,0.33
27841,2000,1,Taplejung,0.38,80.06,2.97,40.78,6.08,-6.8,13.32,1.46,3.73,1.92,4.68,0.33
27842,2000,2,Taplejung,5.79,79.93,2.66,37.26,5.7,-8.49,13.07,0.25,4.53,2.17,5.29,0.35
27843,2000,3,Taplejung,4.68,79.94,2.89,29.02,10.6,-7.01,18.11,4.81,9.97,2.55,5.79,0.47
27844,2000,4,Taplejung,62.08,79.85,5.69,40.15,15.91,0.17,22.92,9.86,16.07,2.65,5.71,0.53
27845,2000,5,Taplejung,46.79,79.83,11.4,68.74,18.3,11.67,23.62,13.86,19.87,2.46,5.15,0.41
27846,2000,6,Taplejung,125.89,79.66,13.91,78.23,19.46,14.94,24.1,15.7,21.08,2.73,5.29,0.61
27847,2000,7,Taplejung,113.18,79.62,14.88,84.45,19.27,16.04,23.23,16.16,20.45,2.66,5.05,0.74
27848,2000,8,Taplejung,166.63,79.73,14.96,87.22,18.86,16.16,22.88,15.87,19.83,2.39,4.76,0.65
27849,2000,9,Taplejung,126.32,79.94,13.13,86.99,16.84,13.94,20.98,13.68,17.24,2.02,4.22,0.49
27850,2000,10,Taplejung,6.95,80.13,9.87,71.58,15.39,9.34,20.9,11.45,15.08,1.89,4.19,0.29
27851,2000,11,Taplejung,3.15,80.24,6.54,64.22,10.89,3.55,17.21,6.9,9.7,1.77,4.32,0.27
27852,2000,12,Taplejung,0.13,80.19,3.59,42.77,8.12,-4.5,15.3,4.04,5.25,1.61,4.06,0.27
27853,2001,1,Taplejung,0.18,79.97,2.66,36,6.22,-8.06,13.76,1.76,3.63,1.74,4.67,0.22
27854,2001,2,Taplejung,2.82,79.98,2.61,29.34,8.75,-8.18,16.51,3.69,6.88,2.13,5.25,0.31
27855,2001,3,Taplejung,8.36,80.05,2.79,25.37,11.89,-7.4,19.6,5.92,11.27,2.52,5.74,0.34
27856,2001,4,Taplejung,48.92,80.02,5.31,38.25,15.73,0.21,22.8,9.38,16.02,2.64,5.65,0.46
27857,2001,5,Taplejung,58.43,79.78,11.2,68.61,18.13,11.5,23.58,13.63,19.79,2.48,5.19,0.39
27858,2001,6,Taplejung,124.28,79.59,13.9,78.27,19.39,14.88,24.31,15.41,20.98,2.7,5.24,0.56
27859,2001,7,Taplejung,167.34,79.65,15.03,81.99,19.93,16.19,24.35,16.36,21.26,2.66,5.27,0.67
27860,2001,8,Taplejung,150.09,79.8,14.91,85.08,19.21,16.07,23.44,15.98,20.1,2.21,4.53,0.49
27861,2001,9,Taplejung,135.09,80.02,13.74,88.58,17.32,14.78,21.09,14.43,17.79,1.87,3.96,0.43
27862,2001,10,Taplejung,78.6,80.22,10.55,80.73,14.59,10.34,19.26,11.28,14.15,1.74,3.79,0.31
27863,2001,11,Taplejung,3.61,80.37,6.89,65.95,11.14,3.61,17.03,7.46,9.31,1.66,3.95,0.26
27864,2001,12,Taplejung,0,80.38,4.13,51.8,7.42,-2.99,13.92,3.9,4.56,1.63,3.97,0.28
27865,2002,1,Taplejung,7.57,80.18,3.9,53.11,6.13,-3.7,12.91,1.82,4.29,1.83,4.4,0.29
27866,2002,2,Taplejung,4.14,80.3,3.56,40.02,8.91,-4.51,16.35,4,7.39,2.09,5.07,0.33
27867,2002,3,Taplejung,25.17,80.11,4.22,37.77,12.34,-2.18,19.63,6.75,11.86,2.47,5.56,0.45
27868,2002,4,Taplejung,44.75,80.03,7.76,58.04,15.04,5.82,21.24,9.97,15.71,2.48,5.42,0.48
27869,2002,5,Taplejung,74.21,79.79,10.6,67.85,17.46,10.51,22.98,12.8,18.83,2.43,5.11,0.51
27870,2002,6,Taplejung,90.78,79.7,13.67,76.64,19.47,14.66,24.38,15.45,21.3,2.74,5.33,0.56
27871,2002,7,Taplejung,252.19,79.58,15.08,86,19.19,16.23,22.99,16.25,20.21,2.35,4.61,0.53
27872,2002,8,Taplejung,143.28,79.79,14.74,87.59,18.55,15.87,22.47,15.38,19.29,2.3,4.53,0.6
27873,2002,9,Taplejung,70.17,80.09,12.68,82.69,17.17,13.53,21.81,13.66,17.74,2.1,4.36,0.46
27874,2002,10,Taplejung,13.33,80.25,9.24,73.08,14.03,8.27,19.51,10.31,13.74,1.81,4.13,0.26
27875,2002,11,Taplejung,0.7,80.3,6.17,59.44,11.26,2.55,17.96,7.1,9.76,1.82,4.32,0.29
27876,2002,12,Taplejung,2.82,80.23,3.96,49.31,7.69,-3.46,14.63,3.69,5.28,1.65,4.19,0.23
27877,2003,1,Taplejung,4.53,80.25,2.75,37.51,6.39,-7.96,13.97,1.75,3.55,1.74,4.26,0.32
27878,2003,2,Taplejung,32.94,80.17,4.16,51.32,7.54,-2.74,14.39,2.77,6.43,2.06,4.95,0.31
27879,2003,3,Taplejung,10,80.08,5.11,49.02,10.88,-0.18,17.77,5.64,10.74,2.34,5.36,0.32
27880,2003,4,Taplejung,17.78,80.07,6.09,41.8,16.23,2.16,23.13,10.17,16.72,2.57,5.55,0.36
27881,2003,5,Taplejung,39.6,79.86,8.74,55.79,17.47,7.48,23.43,12.04,19,2.64,5.58,0.41
27882,2003,6,Taplejung,143.66,79.57,12.83,71.42,19.63,13.62,24.53,15.6,21.23,2.62,5.34,0.41
27883,2003,7,Taplejung,279.08,79.79,15.06,88.19,18.81,16.24,22.34,15.9,19.69,2.45,4.71,0.61
27884,2003,8,Taplejung,101,79.83,15.36,88.53,19.05,16.57,22.83,16.05,19.82,2.25,4.54,0.48
27885,2003,9,Taplejung,84.28,80,14.03,87.88,17.75,15.1,21.63,14.9,18.29,1.98,4.14,0.53
27886,2003,10,Taplejung,94.56,80.28,9.85,74.94,14.73,9.2,20.01,11.05,14.02,1.78,4,0.39
27887,2003,11,Taplejung,3.71,80.32,6.58,67,10.28,3.18,16.29,6.6,8.2,1.61,3.92,0.23
27888,2003,12,Taplejung,16.25,80.34,4.66,58.82,7.23,-1.6,13.68,3.37,4.84,1.57,3.82,0.24
27889,2004,1,Taplejung,9.89,80.14,3.97,55.84,5.59,-3.51,12.22,1.41,3.43,1.7,4.22,0.25
27890,2004,2,Taplejung,0.43,80.11,4.06,49.11,7.9,-3.02,14.95,3.12,6.27,2.02,4.89,0.28
27891,2004,3,Taplejung,6.92,80.08,4.94,40.3,13.56,-0.82,20.97,7.99,12.86,2.44,5.53,0.42
27892,2004,4,Taplejung,37.65,79.99,7.61,54.77,15.8,5.51,21.83,10.63,16.72,2.44,5.51,0.32
27893,2004,5,Taplejung,70.83,79.8,9.74,59.13,18.21,8.91,24.05,13.03,19.57,2.63,5.56,0.4
27894,2004,6,Taplejung,141.25,79.72,13.69,79.8,18.85,14.68,23.34,15.21,20.4,2.75,5.33,0.6
27895,2004,7,Taplejung,422.81,79.69,14.95,91.14,18.14,16.11,21.43,15.45,18.97,2.48,4.69,0.69
27896,2004,8,Taplejung,176.56,79.73,15.21,89.8,18.65,16.36,22.21,15.71,19.25,2.28,4.48,0.63
27897,2004,9,Taplejung,108.43,80.08,13.77,89.73,17.12,14.78,20.79,14.24,17.44,2,4.04,0.42
27898,2004,10,Taplejung,47.95,80.38,9.67,80.7,13.19,8.92,17.97,9.76,12.59,1.73,3.8,0.33
27899,2004,11,Taplejung,4.52,80.38,6.6,71.75,9.41,3.51,15.09,5.77,7.75,1.65,3.75,0.26
27900,2004,12,Taplejung,0,80.29,5.24,62.77,7.84,-0.05,14.04,4.15,5.44,1.53,3.7,0.24
27901,2005,1,Taplejung,10.17,80.13,4.28,59.5,5.9,-2.32,12.42,1.7,4.18,1.65,4.24,0.22
27902,2005,2,Taplejung,5.13,80.1,4.58,53.09,8.47,-1.37,15.6,3.51,7.52,2.24,5.29,0.4
27903,2005,3,Taplejung,21.15,80.12,5.52,48.8,12.56,1.35,19.57,7.06,12.41,2.52,5.71,0.43
27904,2005,4,Taplejung,53.37,80.17,6.04,44.06,15.29,2.12,22.07,9.32,15.44,2.48,5.41,0.34
27905,2005,5,Taplejung,64.49,79.88,9.15,60.83,16.83,8.19,22.58,11.55,17.93,2.42,5.19,0.32
27906,2005,6,Taplejung,99.56,79.61,12.5,69,19.79,13.01,24.8,15.34,21.16,2.51,5.06,0.51
27907,2005,7,Taplejung,270.17,79.73,15.17,87.78,18.97,16.35,22.62,15.82,19.96,2.62,4.92,0.78
27908,2005,8,Taplejung,329.13,79.68,15.48,90.12,18.86,16.67,22.48,15.96,19.61,2.25,4.61,0.5
27909,2005,9,Taplejung,95.62,80.08,13.8,86.17,17.83,14.73,21.81,14.65,18.07,1.95,4.03,0.41
27910,2005,10,Taplejung,95.59,80.31,10.32,82.06,14.09,10.01,18.7,10.79,13.68,1.71,3.77,0.36
27911,2005,11,Taplejung,0,80.25,6.52,68.21,9.98,2.97,15.82,6.34,7.93,1.51,3.67,0.19
27912,2005,12,Taplejung,0,80.22,4.16,50.37,7.86,-2.98,14.47,4.04,4.62,1.49,3.5,0.29
27913,2006,1,Taplejung,0,80.17,3.48,43.06,7.58,-4.98,14.92,3.32,4.53,1.61,4.17,0.31
27914,2006,2,Taplejung,0.07,80.19,4.87,48.2,10.83,-0.55,17.95,6.25,9.14,2.07,4.98,0.36
27915,2006,3,Taplejung,14.64,80.07,4.08,37.53,12.02,-2.98,19.38,6.35,11.62,2.44,5.45,0.42
27916,2006,4,Taplejung,35.97,80,6.1,45.69,15.14,2.28,21.76,9.2,15.64,2.43,5.3,0.38
27917,2006,5,Taplejung,56.37,79.93,11.09,66.79,18.36,11.35,23.76,13.75,20.15,2.57,5.19,0.53
27918,2006,6,Taplejung,168.46,79.76,13.41,78.35,18.84,14.29,23.42,15.07,20.22,2.58,5.06,0.56
27919,2006,7,Taplejung,249.84,79.64,15.57,87.64,19.39,16.73,23.07,16.38,20.26,2.5,4.82,0.59
27920,2006,8,Taplejung,110.63,79.81,14.8,86.07,18.91,15.93,22.98,15.57,19.7,2.32,4.6,0.55
27921,2006,9,Taplejung,284.9,80.04,13.62,88.52,17.19,14.6,20.96,14.3,17.57,2.15,4.2,0.66
27922,2006,10,Taplejung,16.52,80.37,10.2,80.2,14.11,9.76,18.92,10.68,13.58,1.75,3.74,0.3
27923,2006,11,Taplejung,9.15,80.28,6.95,71.86,9.91,4.02,15.46,6.32,8.46,1.56,3.73,0.24
27924,2006,12,Taplejung,3.61,80.31,5.13,61.87,7.89,-0.07,14.26,4.23,5.33,1.52,3.81,0.27
27925,2007,1,Taplejung,1.2,80.24,3.51,47.2,6.23,-4.86,13.23,2.11,3.56,1.62,4.2,0.27
27926,2007,2,Taplejung,26.2,80.1,4.85,62.82,6.9,-0.81,13.02,2.52,5.98,1.89,4.4,0.32
27927,2007,3,Taplejung,8.64,80.08,5.12,48.33,11.53,0.07,18.71,6.17,11,2.36,5.44,0.35
27928,2007,4,Taplejung,25.31,80.1,7.27,49.34,16.51,4.9,22.87,11,17.26,2.46,5.45,0.33
27929,2007,5,Taplejung,142.57,79.92,10.55,65.19,18.07,10.55,23.55,13.03,19.14,2.32,4.81,0.36
27930,2007,6,Taplejung,140.2,79.72,13.72,78.84,19.09,14.6,23.66,15.3,20.5,2.73,5.17,0.61
27931,2007,7,Taplejung,384.14,79.63,15.23,88.69,18.86,16.4,22.29,15.99,19.78,2.46,4.77,0.62
27932,2007,8,Taplejung,184.43,79.75,15.31,89.57,18.79,16.49,22.36,15.79,19.46,2.19,4.43,0.43
27933,2007,9,Taplejung,204.67,79.91,13.65,88.8,17.1,14.6,20.59,14.41,17.3,1.99,3.93,0.57
27934,2007,10,Taplejung,23.95,80.17,11.3,85.19,14.79,11.39,19.24,11.63,14.52,1.61,3.69,0.26
27935,2007,11,Taplejung,2.23,80.3,7.17,70.47,10.77,4.39,16.28,7.21,9.09,1.61,3.58,0.29
27936,2007,12,Taplejung,0.04,80.18,4.55,56.57,7.4,-1.71,13.95,3.52,4.67,1.48,3.63,0.23
27937,2008,1,Taplejung,16.69,80.05,4.01,56.09,5.91,-3.24,12.37,1.91,3.98,1.67,4.22,0.27
27938,2008,2,Taplejung,0.76,80.02,3.71,50.17,6.17,-4.35,13.4,1.12,4.75,1.99,4.92,0.26
27939,2008,3,Taplejung,31.85,80.02,5.03,47.26,11.74,0.11,18.69,6.49,11.2,2.39,5.32,0.41
27940,2008,4,Taplejung,33.26,80.02,6.64,48.63,15.48,3.85,22.07,9.56,15.95,2.45,5.27,0.38
27941,2008,5,Taplejung,59.81,79.8,10.38,64.95,17.8,10.49,23.3,12.94,19.54,2.48,5.08,0.34
27942,2008,6,Taplejung,233.31,79.66,14.22,83.24,18.77,15.3,22.95,15.46,20.09,2.56,4.97,0.6
27943,2008,7,Taplejung,213.62,79.65,15.15,88.1,18.89,16.31,22.6,15.87,19.83,2.39,4.7,0.5
27944,2008,8,Taplejung,313,79.76,15.02,91.05,18.25,16.21,21.56,15.47,18.92,2.33,4.6,0.5
27945,2008,9,Taplejung,76.23,79.99,13.56,88.27,17.16,14.54,21.02,14.15,17.49,1.93,3.98,0.44
27946,2008,10,Taplejung,63.54,80.26,10.73,83.18,14.37,10.51,18.89,11.22,14.02,1.69,3.72,0.31
27947,2008,11,Taplejung,3.9,80.33,7.47,70.37,11.48,4.89,17.33,7.84,9.59,1.61,3.79,0.26
27948,2008,12,Taplejung,0.02,80.26,6.25,69.53,9,2.39,14.94,5.51,7.12,1.53,3.84,0.21
27949,2009,1,Taplejung,0.84,80.26,4.44,53.46,8.02,-1.91,14.82,3.93,5.58,1.67,4.14,0.27
27950,2009,2,Taplejung,0.66,80.04,3.68,39.37,9.65,-4.17,17.07,4.93,7.89,2.16,5.3,0.38
27951,2009,3,Taplejung,7.56,80.09,3.94,35.32,12.28,-3.39,19.59,6.5,11.69,2.46,5.42,0.39
27952,2009,4,Taplejung,30.56,79.98,5.83,40.24,16.29,1.62,23.4,10.15,16.65,2.62,5.64,0.39
27953,2009,5,Taplejung,171.3,79.87,10.38,66.65,17.4,10.09,22.91,12.59,18.71,2.52,5.27,0.51
27954,2009,6,Taplejung,71.13,79.67,12.63,71.26,19.37,13.31,24.43,14.91,20.9,2.47,4.95,0.4
27955,2009,7,Taplejung,232.82,79.61,15.5,85.71,19.68,16.69,23.7,16.39,20.92,2.66,5.02,0.6
27956,2009,8,Taplejung,282.33,79.85,15.31,90.84,18.58,16.51,21.94,15.9,19.24,2.37,4.61,0.66
27957,2009,9,Taplejung,68.13,80.02,13.83,87.64,17.59,14.85,21.51,14.57,17.96,2.08,4.29,0.44
27958,2009,10,Taplejung,120.64,80.2,9.62,75.51,14.12,8.64,19.26,10.57,13.03,1.71,3.72,0.37
27959,2009,11,Taplejung,2.05,80.28,6.5,65.11,10.53,3.1,16.65,6.79,8.5,1.66,3.94,0.2
27960,2009,12,Taplejung,0.78,80.2,4.77,60.69,6.94,-1.05,13.3,3.37,4.5,1.52,3.9,0.23
27961,2010,1,Taplejung,0,80.29,3.52,44.4,7.25,-4.88,14.39,2.89,4.5,1.72,4.09,0.33
27962,2010,2,Taplejung,2.56,80.12,3.42,40.03,8.2,-5.07,15.64,3.17,6.65,2.11,5.17,0.39
27963,2010,3,Taplejung,10.07,80.11,4.16,33.97,13.79,-2.32,21.41,7.94,13.07,2.55,5.62,0.42
27964,2010,4,Taplejung,21.22,80.05,6.06,39.13,17.27,1.63,24.37,11.05,17.63,2.65,5.69,0.55
27965,2010,5,Taplejung,161.99,79.85,10.78,68.43,17.68,10.62,22.9,13,18.76,2.4,5.13,0.37
27966,2010,6,Taplejung,171.79,79.75,13.63,79.15,18.95,14.48,23.44,15.16,20.22,2.51,5.01,0.49
27967,2010,7,Taplejung,404.75,79.85,15.42,91.24,18.64,16.64,21.83,15.82,19.42,2.48,4.65,0.66
27968,2010,8,Taplejung,323.86,79.93,15.42,91.99,18.53,16.64,21.78,15.9,19.14,2.24,4.49,0.42
27969,2010,9,Taplejung,248.9,80.04,14.02,91.61,17.09,15.08,20.57,14.29,17.43,1.92,4.04,0.39
27970,2010,10,Taplejung,37.11,80.12,10.97,83.93,14.59,10.89,19,11.41,14.16,1.67,3.6,0.31
27971,2010,11,Taplejung,13.21,80.23,8.6,81.18,11.4,7.22,16.35,8.25,10.36,1.55,3.83,0.22
27972,2010,12,Taplejung,0.73,80.02,4.37,55.9,7,-2.38,13.38,3.14,4.01,1.5,3.54,0.3
27973,2011,1,Taplejung,3.43,79.95,3.95,59.73,4.59,-3.43,11.35,0.23,2.45,1.71,4.24,0.26
27974,2011,2,Taplejung,15.73,80.06,4.31,51.33,8.02,-2.29,14.89,3.16,6.13,2,4.63,0.4
27975,2011,3,Taplejung,5.18,80.03,4.68,43.38,11.85,-1.11,18.93,6.39,11.07,2.42,5.27,0.5
27976,2011,4,Taplejung,43.67,80.11,6.85,52.87,14.37,3.94,20.67,8.88,14.82,2.36,5.04,0.34
27977,2011,5,Taplejung,107.16,79.88,11.19,70.8,17.57,11.5,22.79,12.89,18.97,2.39,4.96,0.39
27978,2011,6,Taplejung,237.79,79.61,13.62,79.22,18.88,14.55,23.31,15.09,20.17,2.51,5.01,0.52
27979,2011,7,Taplejung,381.45,79.69,15.44,92.01,18.49,16.63,21.78,15.87,19.2,2.52,4.89,0.68
27980,2011,8,Taplejung,306.04,79.83,14.93,91.35,18.1,16.09,21.44,15.35,18.59,2.25,4.39,0.64
27981,2011,9,Taplejung,209.62,79.89,14.19,90.83,17.39,15.23,20.95,14.54,17.71,1.99,4.02,0.51
27982,2011,10,Taplejung,15.29,80.22,10.98,84.75,14.45,10.98,18.97,11.2,14.17,1.68,3.8,0.27
27983,2011,11,Taplejung,9.17,80.28,7.9,79.27,10.65,6.08,15.57,7.67,9.41,1.56,3.77,0.23
27984,2011,12,Taplejung,3.57,80.2,5.26,64.82,7.37,0.03,13.4,3.85,4.95,1.48,3.72,0.2
27985,2012,1,Taplejung,6.43,80.03,4.07,62.96,4.28,-3.28,10.58,0.24,2.47,1.71,4.11,0.27
27986,2012,2,Taplejung,7.85,79.97,4.04,48.47,7.92,-3.01,15.01,3.07,6.26,2.07,4.98,0.3
27987,2012,3,Taplejung,4.82,79.99,3.95,38.26,11.22,-3.23,18.57,5.53,10.38,2.42,5.53,0.45
27988,2012,4,Taplejung,54.04,79.93,6.88,51.1,15.41,4.31,21.85,9.58,15.8,2.76,5.99,0.45
27989,2012,5,Taplejung,77.57,79.84,9.08,53.75,18.54,7.83,24.44,12.93,19.59,2.47,5.34,0.27
27990,2012,6,Taplejung,139.98,79.48,13.44,73.22,19.97,14.2,24.7,15.88,21.26,2.5,5.21,0.41
27991,2012,7,Taplejung,333.58,79.56,15.5,89.06,19.06,16.65,22.56,16.2,19.83,2.31,4.66,0.54
27992,2012,8,Taplejung,192.01,79.75,15.09,87.66,18.91,16.24,22.58,15.88,19.48,1.99,4.12,0.36
27993,2012,9,Taplejung,193.46,79.99,13.97,87.59,17.75,14.99,21.68,14.71,17.98,1.93,4.16,0.38
27994,2012,10,Taplejung,30.46,80.21,8.81,70.65,13.62,7.14,19.12,9.82,12.43,1.82,3.87,0.45
27995,2012,11,Taplejung,0.9,80.14,5.12,54.15,9.84,0.02,16.38,5.83,7.39,1.73,3.8,0.44
27996,2012,12,Taplejung,0,80.08,3.83,46.11,7.69,-3.97,14.71,3.65,4.68,1.67,3.89,0.43
27997,2013,1,Taplejung,4.07,80.1,2.75,37.98,5.76,-7.9,13.23,1.37,3.04,1.83,4.34,0.47
27998,2013,2,Taplejung,32.01,80.18,3.52,39.81,9.18,-4.94,16.61,3.95,7.23,2.11,4.56,0.56
27999,2013,3,Taplejung,14.96,80.1,4.82,41.62,12.92,-0.45,20.23,7.38,12.32,2.53,5.59,0.53
28000,2013,4,Taplejung,53.64,79.94,6.41,48.22,15.25,3.19,21.85,9.71,15.68,2.57,5.73,0.43
28001,2013,5,Taplejung,157.81,79.76,9.27,57.82,17.73,8.31,23.79,12.41,18.54,2.43,5.18,0.37
28002,2013,6,Taplejung,228.11,79.66,14.21,81.53,19.1,15.26,23.27,15.61,20.02,2.13,4.44,0.32
28003,2013,7,Taplejung,298.7,79.58,15.55,89.1,19.1,16.72,22.52,16.2,19.87,2.24,4.5,0.45
28004,2013,8,Taplejung,321.21,79.77,15.03,89.73,18.48,16.17,21.91,15.63,19,2.07,4.22,0.39
28005,2013,9,Taplejung,145.2,79.95,13.82,87.33,17.6,14.71,21.54,14.4,17.8,1.86,3.87,0.39
28006,2013,10,Taplejung,155.59,80.24,10.91,85.25,14.36,10.98,18.48,11.29,13.99,1.67,3.5,0.37
28007,2013,11,Taplejung,0.09,80.29,7.07,70.74,10.62,4.02,16.19,7.11,8.59,1.58,3.61,0.27
28008,2013,12,Taplejung,0.73,80.14,5.55,69.74,7.19,0.77,12.97,3.72,5.23,1.53,3.75,0.3
28009,2014,1,Taplejung,0.11,80.28,4.41,57.14,6.87,-2.06,13.39,2.84,4.57,1.68,3.91,0.36
28010,2014,2,Taplejung,8.03,79.99,4.4,53.84,7.67,-2,14.43,3.16,6.43,1.97,4.87,0.32
28011,2014,3,Taplejung,14.63,80.13,5.08,47.53,11.7,0.25,18.53,6.52,11.32,2.44,5.57,0.47
28012,2014,4,Taplejung,27.21,80.1,5.26,36.86,16.03,0.7,22.99,9.59,16.23,2.64,5.7,0.43
28013,2014,5,Taplejung,170.91,79.94,9.58,60.43,17.87,9.1,23.37,12.95,18.51,2.43,5.23,0.34
28014,2014,6,Taplejung,210.71,79.57,14.38,79.25,19.73,15.39,23.96,15.99,20.69,2.42,4.8,0.45
28015,2014,7,Taplejung,179.33,79.66,15.9,89.37,19.42,17.06,22.75,16.69,20.1,2.36,4.62,0.46
28016,2014,8,Taplejung,242.3,79.76,15.58,91.27,18.76,16.76,22.05,16.21,19.37,2.49,4.83,0.64
28017,2014,9,Taplejung,178.84,79.98,14.09,90.25,17.39,15.12,20.89,14.67,17.68,2.01,4.1,0.45
28018,2014,10,Taplejung,8,80.34,10.7,82.96,14.43,10.6,18.92,11.24,14.03,1.67,3.73,0.26
